file,settimana,modifiche,data_rota,staff,tipo_turno,ore_lavoro,ora_entrata,ora_uscita,linea_completa,periodo,data_parsed,giorno_settimana,is_weekend,festivo,is_festivo
ROTA 26 MOD1_23.06-29.06.25 -PISA.pdf,26.0,mod1,lunedì 23 giugno 2025,PAC,NORMALE,8,07:00,15:00,"CIR 07,00-15,00 8,0 7:00 15:00 PAG 05,00-13,00 8,0 7:00 15:00 VIS 07,00-15,00 8,0 7:00 15:00 PAC 07,00-15,00 8,0 7:00 15:00 CIR 04,30-12,30 8,0 4:30 12:30 VIS 05,00-13,00 8,0 5:00 13:00 VIS 05,00-13,00 8,0 5:00 13:00",Periodo 2 (Mag-Ago),,,False,,False
ROTA 26 MOD1_23.06-29.06.25 -PISA.pdf,26.0,mod1,lunedì 23 giugno 2025,PAC,NORMALE,8,14:00,22:00,"121 PAC 14,00-22,00 8,0 14:00 22:00 CIR 13,00-21,00 8,0 14:00 22:00 CIR 14,00-22,00 8,0 14:00 22:00 TAM 14,00-22,00 8,0 14:00 22:00 TAM 12,30-20,30 8,0 12:30 20:30 TAM 13,00-21,00 8,0 13:00 21:00 PAC 13,00-21,00 8,0 13:00 21:00",Periodo 2 (Mag-Ago),,,False,,False
ROTA 26 MOD1_23.06-29.06.25 -PISA.pdf,26.0,mod1,lunedì 23 giugno 2025,PAC,RIPO,,01:00,09:00,VIS RIPO 1:00 9:00 PAC RIPO 1:00 9:00 TAM RIPO 1:00 9:00 VIS RIPO 1:00 9:00 MOR RIPO 1:00 9:00 MOR RIPO 1:00 9:00 MOR RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 26 MOD1_23.06-29.06.25 -PISA.pdf,26.0,mod1,lunedì 23 giugno 2025,PAC,RIPO,,01:00,09:00,OFF TAM RIPO 1:00 9:00 CIR RIPO 1:00 9:00 VIS RDOM 1:00 9:00 PAC RDOM 1:00 9:00 PAG RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 26 MOD1_23.06-29.06.25 -PISA.pdf,26.0,mod1,lunedì 23 giugno 2025,PAC,RIPO,,01:00,09:00,PAC RIPO 1:00 9:00 CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 27_30.06-06.07.25 -PISA.pdf,27.0,,lunedì 30 giugno 2025,PAC,NORMALE,6,04:30,10:30,"VIS 04,30-10,30 6,0 4:30 #### PAC 04,30-10,30 6,0 4:30 #### PAG 04,30-10,30 6,0 4:30 10:30 CIR 04,30-11,00 6,5 4:30 11:00 CIR 04,30-11,00 6,5 4:30 #### PAG 05,00-13,00 8,0 5:00 #### PAG 04,30-10,30 6,0 4:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 27_30.06-06.07.25 -PISA.pdf,27.0,,lunedì 30 giugno 2025,PAC,NORMALE,"6,5",10:00,16:30,"PAC 10,00-16,30 6,5 10:00 #### CIR 10,00-16,30 6,5 10:00 #### VIS 10,30-16,30 6,0 10:30 16:30 PAC 10,30-17,00 6,5 10:30 17:00 PAG 10,00-16,00 6,0 10:00 #### VIS 10,30-16,30 6,0 10:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 27_30.06-06.07.25 -PISA.pdf,27.0,,lunedì 30 giugno 2025,PAC,NORMALE,"6,5",16:00,22:30,"CIR 16,00-22,30 6,5 16:00 #### VIS 16,30-22,30 6,0 16:30 #### PAC 16,00-22,30 6,5 16:30 22:30 PAG 16,30-22,30 6,0 16:30 22:30 PAC 15,30-22,00 6,5 15:00 #### VIS 13,00-21,00 8,0 13:00 #### CIR 16,30-22,30 6,0 16:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 27_30.06-06.07.25 -PISA.pdf,27.0,,lunedì 30 giugno 2025,PAC,RIPO,,01:00,09:00,PAG RIPO 1:00 9:00 PAG RDOM 1:00 9:00 CIR RIPO 1:00 9:00 VIS RIPO 1:00 9:00 VIS RDOM 1:00 9:00 PAC RIPO 1:00 9:00 PAC RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 28_07.07-13.07.25 -PISA.pdf,28.0,,lunedì 7 luglio 2025,PAC,NORMALE,6,04:30,10:30,"TAM 04,30-10,30 6,0 4:30 #### TAM 04,30-10,30 6,0 4:30 #### PAC 04,30-10,30 6,0 4:30 10:30 VIS 04,30-11,00 6,5 4:30 11:00 CIR 04,30-10,30 6,0 4:30 #### PAC 05,00-13,00 8,0 5:00 #### VIS 04,30-11,00 6,5 4:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 28_07.07-13.07.25 -PISA.pdf,28.0,,lunedì 7 luglio 2025,PAC,NORMALE,"6,5",10:00,16:30,"CIR 10,00-16,30 6,5 10:00 #### CIR 10,00-16,30 6,5 10:00 #### VIS 10,00-16,30 6,5 10:30 16:30 CIR 10,30-17,00 6,5 10:30 17:00 PAC 10,00-16,00 6,0 10:00 #### TAM 10,30-16,30 6,0 10:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 28_07.07-13.07.25 -PISA.pdf,28.0,,lunedì 7 luglio 2025,PAC,NORMALE,"6,5",16:00,22:30,"VIS 16,00-22,30 6,5 16:00 #### VIS 16,30-22,30 6,0 16:30 #### CIR 16,00-22,30 6,5 16:30 22:30 PAC 16,30-22,30 6,0 16:30 22:30 TAM 16,00-22,00 6,0 16:00 #### TAM 13,00-21,00 8,0 13:00 #### PAC 16,30-22,30 6,0 16:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 28_07.07-13.07.25 -PISA.pdf,28.0,,lunedì 7 luglio 2025,PAC,RIPO,,01:00,09:00,PAC RIPO 1:00 9:00 PAC RDOM 1:00 9:00 TAM RIPO 1:00 9:00 TAM RDOM 1:00 9:00 VIS RIPO 1:00 9:00 VIS RDOM 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 29 mod1_14.07-20.07.25 -PISA.pdf,29.0,mod1,lunedì 14 luglio 2025,PAC,NORMALE,6,10:30,16:30,"PAC 10,30-16,30 6,0 10:30 #### TAM 10,00-16,30 6,5 10:00 #### VIS 10,30-16,30 6,0 10:30 16:30 PAG 10,30-16,30 6,0 10:30 17:00 TAM 10,30-17,00 6,5 10:30 #### PAC 10,30-16,30 6,0 10:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 29 mod1_14.07-20.07.25 -PISA.pdf,29.0,mod1,lunedì 14 luglio 2025,PAC,NORMALE,6,16:30,22:30,"TAM 16,30-22,30 6,0 16:30 #### VIS 16,00-22,30 6,5 16:00 #### TAM 16,00-22,30 6,5 16:00 22:30 PAC 16,30-22,30 6,0 16:30 22:30 PAC 16,30-22,30 6,0 16:30 #### PAC 13,00-21,00 8,0 13:00 #### PAG 16,30-22,30 6,0 16:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 29 mod1_14.07-20.07.25 -PISA.pdf,29.0,mod1,lunedì 14 luglio 2025,PAC,RIPO,,01:00,09:00,PAG RIPO 1:00 9:00 PAC RIPO 1:00 9:00 PAC RDOM 1:00 9:00 TAM RIPO 1:00 9:00 CIR RIPO 1:00 9:00 CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 30 mod1_21.07-27.07.25 -PISA.pdf,30.0,mod1,lunedì 21 luglio 2025,PAC,NORMALE,"6,5",04:30,11:00,"VIS 04,30-11,00 6,5 4:30 #### VIS 04,30-10,30 6,0 4:30 #### TAM 04,30-11,00 6,5 4:30 11:00 TAM 04,30-11,00 6,5 4:30 11:00 PAC 04,30-10,30 6,0 4:30 #### PAG 05,00-13,00 8,0 5:00 #### TAM 04,30-11,30 7,0 4:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 30 mod1_21.07-27.07.25 -PISA.pdf,30.0,mod1,lunedì 21 luglio 2025,PAC,NORMALE,6,10:30,16:30,"TAM 10,30-16,30 6,0 10:30 #### PAG 10,30-16,30 6,0 10:30 #### PAC 10,30-16,30 6,0 10:30 16:30 PAC 10,30-16,30 6,0 10:30 16:30 VIS 10,00-17,00 7,0 10:00 #### PAG 10,30-16,30 6,0 10:00 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 30 mod1_21.07-27.07.25 -PISA.pdf,30.0,mod1,lunedì 21 luglio 2025,PAC,NORMALE,6,16:30,22:30,"PAG 16,30-22,30 6,0 16:30 #### PAC 16,30-22,30 6,0 16:30 #### PAG 16,30-22,30 6,0 16:30 22:30 VIS 16,00-22,30 6,5 16:00 22:30 TAM 16,30-22,30 6,0 16:30 #### PAC 13,00-21,00 8,0 13:00 #### VIS 16,30-22,30 6,0 16:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 30 mod1_21.07-27.07.25 -PISA.pdf,30.0,mod1,lunedì 21 luglio 2025,PAC,RIPO,,01:00,09:00,PAC RIPO 1:00 9:00 TAM RIPO 1:00 9:00 VIS RIPO 1:00 9:00 PAG RIPO 1:00 9:00 CIR RIPO 1:00 9:00 CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 30 mod1_21.07-27.07.25 -PISA.pdf,30.0,mod1,lunedì 21 luglio 2025,PAC,RDOM,,01:00,09:00,OFF PAG RDOM 1:00 9:00 TAM RDOM 1:00 9:00 PAC RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 31_28.07-03.08.25 -PISA.pdf,31.0,,lunedì 28 luglio 2025,PAC,RIPO,,01:00,09:00,OFF PAC RIPO 1:00 9:00 CIR RIPO 1:00 9:00 PAC RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 31_28.07-03.08.25 -PISA.pdf,31.0,,lunedì 28 luglio 2025,PAC,RIPO,,01:00,09:00,PAC RIPO 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 31_28.07-03.08.25 -PISA.pdf,31.0,,lunedì 28 luglio 2025,PAC,FERIOR,,08:00,08:00,PAC FERIOR 8:00 #### PAC FERIOR 8:00 #### PAC FERIOR 8:00 16:00 PAC FERIOR 8:00 16:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 32_04.08-10.08.25 -PISA.pdf,32.0,,lunedì 4 agosto 2025,PAC,NORMALE,6,04:30,10:30,"TAM 04,30-10,30 6,0 4:30 #### CIR 04,30-10,30 6,0 4:30 #### CIR 04,30-10,30 6,0 4:30 10:30 PAC 04,30-10,30 6,0 4:30 10:30 PAG 04,30-10,30 6,0 4:30 #### CIR 05,00-13,00 8,0 5:00 #### PAC 04,30-11,00 6,5 4:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 32_04.08-10.08.25 -PISA.pdf,32.0,,lunedì 4 agosto 2025,PAC,NORMALE,6,10:30,16:30,"CIR 10,30-16,30 6,0 10:30 #### PAG 10,00-16,30 6,5 10:00 #### PAC 10,00-16,30 6,5 10:00 16:30 PAG 10,00-16,30 6,5 10:00 16:30 TAM 10,30-16,30 6,0 10:30 #### TAM 10,30-16,30 6,0 10:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 32_04.08-10.08.25 -PISA.pdf,32.0,,lunedì 4 agosto 2025,PAC,NORMALE,"6,5",16:00,22:30,"PAG 16,00-22,30 6,5 16:00 #### PAC 16,00-22,30 6,5 16:00 #### PAG 16,00-22,30 6,5 16:00 22:30 TAM 16,30-22,30 6,0 16:30 22:30 PAC 16,00-22,30 6,5 16:00 #### TAM 13,00-21,00 8,0 13:00 #### CIR 16,30-22,30 6,0 16:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 32_04.08-10.08.25 -PISA.pdf,32.0,,lunedì 4 agosto 2025,PAC,RIPO,,01:00,09:00,PAC RIPO 1:00 9:00 TAM RIPO 1:00 9:00 TAM RDOM 1:00 9:00 CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00 PAC RDOM 1:00 9:00 PAG RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 33_11.08-17.08.25 -PISA.pdf,33.0,,lunedì 11 agosto 2025,PAC,NORMALE,"6,5",04:30,11:00,"VIS 04,30-11,00 6,5 4:30 #### VIS 04,30-10,30 6,0 4:30 #### TAM 04,30-10,30 6,0 4:30 10:30 VIS 04,30-11,00 6,5 4:30 11:00 CIR 04,30-10,30 6,0 4:30 #### CIR 05,00-13,00 8,0 5:00 #### PAC 04,30-11,00 6,5 4:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 33_11.08-17.08.25 -PISA.pdf,33.0,,lunedì 11 agosto 2025,PAC,NORMALE,6,10:30,16:30,"PAC 10,30-16,30 6,0 10:30 #### CIR 10,30-16,30 6,0 10:30 #### VIS 10,30-16,30 6,0 10:30 16:30 PAC 10,30-17,00 6,5 10:30 17:00 VIS 10,00-17,00 7,0 10:00 #### TAM 10,30-16,30 6,0 10:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 33_11.08-17.08.25 -PISA.pdf,33.0,,lunedì 11 agosto 2025,PAC,NORMALE,6,16:30,22:30,"CIR 16,30-22,30 6,0 16:30 #### PAC 16,00-22,30 6,5 16:00 #### PAC 16,00-22,30 6,5 16:00 22:30 TAM 16,30-22,30 6,0 16:30 22:30 TAM 16,30-22,30 6,0 16:30 #### TAM 13,00-21,00 8,0 13:00 #### CIR 16,30-22,30 6,0 16:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 33_11.08-17.08.25 -PISA.pdf,33.0,,lunedì 11 agosto 2025,PAC,RIPO,,01:00,09:00,OFF PAC RIPO 1:00 9:00 PAC RDOM 1:00 9:00 VIS RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 34_18.08-24.08.25 -PISA.pdf,34.0,,lunedì 18 agosto 2025,PAC,NORMALE,"6,5",04:30,11:00,"PAC 04,30-11,00 6,5 4:30 #### CIR 04,30-10,30 6,0 4:30 #### PAG 04,30-10,30 6,0 4:30 10:30 PAG 04,30-11,00 6,5 4:30 11:00 PAC 04,30-11,00 6,5 4:30 #### TAM 05,00-13,00 8,0 5:00 #### TAM 04,30-10,30 6,0 4:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 34_18.08-24.08.25 -PISA.pdf,34.0,,lunedì 18 agosto 2025,PAC,NORMALE,6,10:30,16:30,"CIR 10,30-16,30 6,0 10:30 #### PAG 10,00-16,30 6,5 10:00 #### PAC 10,30-16,30 6,0 10:30 16:30 PAC 10,30-17,00 6,5 10:30 17:00 TAM 10,30-16,30 6,0 10:30 #### CIR 10,30-16,30 6,0 10:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 34_18.08-24.08.25 -PISA.pdf,34.0,,lunedì 18 agosto 2025,PAC,NORMALE,"6,5",16:00,22:30,"PAG 16,00-22,30 6,5 16:00 #### PAC 16,00-22,30 6,5 16:00 #### TAM 16,30-22,30 6,0 16:30 22:30 TAM 16,30-22,30 6,0 16:30 22:30 CIR 16,30-22,30 6,0 16:30 #### CIR 13,00-21,00 8,0 13:00 #### PAG 16,00-22,30 6,5 16:00 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 34_18.08-24.08.25 -PISA.pdf,34.0,,lunedì 18 agosto 2025,PAC,RIPO,,01:00,09:00,TAM RIPO 1:00 9:00 TAM RDOM 1:00 9:00 CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00 VIS RIPO 1:00 9:00 PAC RIPO 1:00 9:00 VIS RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 34_18.08-24.08.25 -PISA.pdf,34.0,,lunedì 18 agosto 2025,PAC,RIPO,,01:00,09:00,OFF PAG RIPO 1:00 9:00 PAG RDOM 1:00 9:00 PAC RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 35 mod1_25.08-31.08.25 -PISA.pdf,35.0,mod1,lunedì 25 agosto 2025,PAC,NORMALE,6,04:30,10:30,"CIR 04,30-10,30 6,0 4:30 #### PAG 04,30-10,30 6,0 4:30 #### TAM 04,30-10,30 6,0 4:30 10:30 CIR 04,30-11,00 6,5 4:30 11:00 PAC 04,30-11,00 6,5 4:30 #### PAG 05,00-13,00 8,0 5:00 #### PAG 04,30-10,30 6,0 4:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 35 mod1_25.08-31.08.25 -PISA.pdf,35.0,mod1,lunedì 25 agosto 2025,PAC,NORMALE,6,10:00,16:00,"PAG 10,00-16,00 6,0 10:00 #### CIR 10,00-16,30 6,5 10:00 #### PAC 10,00-16,30 6,5 10:00 16:30 PAC 10,30-17,00 6,5 10:30 17:00 TAM 10,30-16,30 6,0 10:30 #### CIR 10,00-16,30 6,5 10:00 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 35 mod1_25.08-31.08.25 -PISA.pdf,35.0,mod1,lunedì 25 agosto 2025,PAC,NORMALE,"6,5",16:00,22:30,"PAC 16,00-22,30 6,5 16:00 #### PAC 16,30-22,30 6,0 16:30 #### PAG 16,30-22,30 6,0 16:30 22:30 TAM 16,30-22,30 6,0 16:30 22:30 CIR 16,00-22,30 6,5 16:00 #### TAM 13,00-21,00 8,0 13:00 #### TAM 16,30-22,30 6,0 16:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 35 mod1_25.08-31.08.25 -PISA.pdf,35.0,mod1,lunedì 25 agosto 2025,PAC,RIPO,,01:00,09:00,TAM RIPO 1:00 9:00 TAM RDOM 1:00 9:00 CIR RIPO 1:00 9:00 PAG RIPO 1:00 9:00 VIS RIPO 1:00 9:00 PAC RIPO 1:00 9:00 VIS RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 35 mod1_25.08-31.08.25 -PISA.pdf,35.0,mod1,lunedì 25 agosto 2025,PAC,RDOM,,01:00,09:00,OFF PAG RDOM 1:00 9:00 CIR RDOM 1:00 9:00 PAC RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 1 mod1_301224-050125 - PISA.pdf,1.0,mod1,lunedì 30 dicembre 2024,CIR,NORMALE,7,04:30,11:30,"VIS 04.30-11.30 7,0 4:30 11:30 PAC 04.30-11.30 7,0 4:30 11:30 CIR 04.30-12.30 8,0 4:30 12:30 PAG 04.30-12.30 8,0 4:30 12:30",Periodo 1 (Gen-Apr),,,False,,False
ROTA 1 mod1_301224-050125 - PISA.pdf,1.0,mod1,lunedì 30 dicembre 2024,CIR,NORMALE,8,11:30,19:30,"PAG 11.30-19.30 8,0 11:30 19:30 VIS 11.30-17.30 6,0 11:30 17:30 TAM 13.00-19.00 6,0 13:00 19:00 CIR 12.00-20.00 8,0 12:00 20:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 1 mod1_301224-050125 - PISA.pdf,1.0,mod1,lunedì 30 dicembre 2024,CIR,NORMALE,6,15:00,21:00,"TAM 15.00-21.00 6,0 15:00 21:00 VIS 15.00-21.00 6,0 15:00 21:00 CIR 14.00-22.00 8,0 14:00 22:00 PAC 15.00-21.00 6,0 15:00 21:00 CIR 14.00-22.00 8,0 14:00 22:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 1 mod1_301224-050125 - PISA.pdf,1.0,mod1,lunedì 30 dicembre 2024,CIR,RIPO,,01:00,09:00,TAM RIPO 1:00 9:00 TAM RIPO 1:00 9:00 CIR FESRIP 1:00 9:00 PAG RIPO 1:00 9:00 PAG RIPO 1:00 9:00 PAG RDOM 1:00 9:00 PAC RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 1 mod1_301224-050125 - PISA.pdf,1.0,mod1,lunedì 30 dicembre 2024,CIR,RIPO,,01:00,09:00,CIR RIPO 1:00 9:00 CIR RIPO 1:00 9:00 PAG FEST 8:00 16:00 MOR RIPO 1:00 9:00 MOR RDOM 1:00 9:00 VIS RIPO 1:00 9:00 VIS RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 2 mod1_060125-120125 - PISA.pdf,2.0,mod1,lunedì 6 gennaio 2025,CIR,NORMALE,8,09:00,17:00,"115 CIR 09.00-17.00 8,0 9:00 16:00 TAM 08.00-16.00 8,0 8:00 15:00 MOR 09.00-17.00 9:00 17:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 2 mod1_060125-120125 - PISA.pdf,2.0,mod1,lunedì 6 gennaio 2025,CIR,NORMALE,6,12:30,18:30,"CIR 12.30-18.30 6,0 12:30 18:30 TAM 13.00-19.00 6,0 13:00 19:00 VIS 12.00-18.00 6,0 12:00 18:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 2 mod1_060125-120125 - PISA.pdf,2.0,mod1,lunedì 6 gennaio 2025,CIR,NORMALE,6,08:00,14:00,"PISA ARRIVI MOR 08.00-14.00 6,0 8:00 14:00 PAG 09.00-15.00 6,0 9:00 15:00 VIS 08.00-14.00 6,0 8:00 14:00 PAG 09.00-15.00 6,0 9:00 15:00 CIR 08.00-14.00 6,0 8:00 14:00 MOR 09.00-15.00 6,0 9:00 15:00 CIR 08.00-15.00 7,0 8:00 15:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 2 mod1_060125-120125 - PISA.pdf,2.0,mod1,lunedì 6 gennaio 2025,CIR,NORMALE,8,14:00,22:00,"PAG 14.00-22.00 8,0 14:00 22:00 VIS 15.00-21.00 6,0 15:00 21:00 PAG 14.00-20.00 6,0 14:00 20:00 TAM 15.00-21.00 6,0 15:00 21:00 MOR 14.00-20.00 6,0 14:00 20:00 CIR 15.00-21.00 6,0 15:00 21:00 TAM 15.00-22.00 7,0 15:00 22:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 2 mod1_060125-120125 - PISA.pdf,2.0,mod1,lunedì 6 gennaio 2025,CIR,NORMALE,,,,STRAORDINARIO CIR 1H,Periodo 1 (Gen-Apr),,,False,,False
ROTA 2 mod1_060125-120125 - PISA.pdf,2.0,mod1,lunedì 6 gennaio 2025,CIR,RIPO,,01:00,09:00,TAM FEST 1:00 9:00 TAM RDOM 1:00 9:00 CIR RIPO 1:00 9:00 VIS RIPO 1:00 9:00 VIS RDOM 1:00 9:00 PAG RIPO 1:00 9:00 PAC RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 2 mod1_060125-120125 - PISA.pdf,2.0,mod1,lunedì 6 gennaio 2025,CIR,RIPO,,01:00,09:00,1:00 9:00 MOR RIPO 1:00 9:00 MOR RDOM 1:00 9:00 CIR RDOM 1:00 9:00 PAC RIPO 1:00 9:00 PAC RIPO 1:00 9:00 PAG RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 3_130125-190125 - PISA.pdf,3.0,,lunedì 13 gennaio 2025,CIR,NORMALE,7,04:30,11:30,"CIR 04.30-11.30 7,0 4:30 11:30 TAM 05.00-13.00 8,0 5:00 13:00 MOR 04.30-12.30 8,0 4:30 12:30 VIS 04.30-12.30 8,0 4:30 11:30 PAG 06.00-12.00 6,0 6:00 12:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 3_130125-190125 - PISA.pdf,3.0,,lunedì 13 gennaio 2025,CIR,NORMALE,6,08:00,14:00,"PISA PARTENZE CIR 08.00-14.00 6,0 8:00 14:00 PAC 07.30-14.30 7,0 7:30 14:30",Periodo 1 (Gen-Apr),,,False,,False
ROTA 3_130125-190125 - PISA.pdf,3.0,,lunedì 13 gennaio 2025,CIR,NORMALE,7,11:30,18:30,"115 VIS 11.30-18.30 7,0 11:30 18:30 CIR 12.00-18.00 6,0 12:00 18:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 3_130125-190125 - PISA.pdf,3.0,,lunedì 13 gennaio 2025,CIR,NORMALE,6,14:00,20:00,"PAC 14.00-20.00 6,0 14:00 20:00 CIR 13.00-19.00 6,0 13:00 19:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 3_130125-190125 - PISA.pdf,3.0,,lunedì 13 gennaio 2025,CIR,NORMALE,6,08:00,14:00,"PISA ARRIVI PAG 08.00-14.00 6,0 8:00 14:00 TAM 07.00-15.00 8,0 7:00 15:00 MOR 07.00-15.00 8,0 7:00 15:00 PAG 09.00-15.00 6,0 9:00 15:00 PAC 08.00-15.00 7,0 8:00 15:00 CIR 08.00-15.00 7,0 8:00 15:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 3_130125-190125 - PISA.pdf,3.0,,lunedì 13 gennaio 2025,CIR,RIPO,,01:00,09:00,PAC RIPO 1:00 9:00 MOR RIPO 1:00 9:00 VIS RIPO 1:00 9:00 CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00 MOR RIPO 1:00 9:00 MOR RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 4_200125-260125 -PISA.pdf,4.0,,lunedì 20 gennaio 2025,CIR,NORMALE,6,14:00,20:00,"TAM 14.00-20.00 6,0 14:00 20:00 MOR 14.00-20.00 6,0 14:00 20:00 CIR 12.30-19.30 7,0 12:30 19:30 VIS 13.00-20.00 7,0 13:00 20:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 4_200125-260125 -PISA.pdf,4.0,,lunedì 20 gennaio 2025,CIR,NORMALE,8,13:00,21:00,"PAG 13.00-21.00 8,0 13:00 21:00 TAM 15.00-21.00 6,0 15:00 21:00 CIR 14.30-20.30 6,0 14:30 20:30",Periodo 1 (Gen-Apr),,,False,,False
ROTA 4_200125-260125 -PISA.pdf,4.0,,lunedì 20 gennaio 2025,CIR,NORMALE,8,07:00,15:00,"PAC 07.00-15.00 8,0 7:00 15:00 CIR 07.00-14.00 7,0 7:00 14:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 4_200125-260125 -PISA.pdf,4.0,,lunedì 20 gennaio 2025,CIR,NORMALE,6,08:00,14:00,"PISA ARRIVI CIR 08.00-14.00 6,0 8:00 14:00 PAG 07.00-15.00 8,0 7:00 15:00 PAG 07.00-15.00 8,0 7:00 15:00 TAM 08.00-14.00 6,0 8:00 14:00 MOR 08.00-14.00 6,0 8:00 14:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 4_200125-260125 -PISA.pdf,4.0,,lunedì 20 gennaio 2025,CIR,NORMALE,6,15:00,21:00,"CIR 15.00-21.00 6,0 15:00 21:00 MOR 15.00-22.00 7,0 15:00 22:00 MOR 15.00-22.00 7,0 15:00 22:00 PAC 13.00-21.00 8,0 13:00 21:00 TAM 14.00-22.00 8,0 14:00 22:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 4_200125-260125 -PISA.pdf,4.0,,lunedì 20 gennaio 2025,CIR,RIPO,,01:00,09:00,MOR RIPO 1:00 9:00 PAC RIPO 1:00 9:00 PAC RIPO 1:00 9:00 TAM RDOM 1:00 9:00 CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00 PAC RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 5_270125-020225 -PISA.pdf,5.0,,lunedì 27 gennaio 2025,CIR,NORMALE,6,07:00,13:00,"PISA PARTENZE MOR 07.00-13.00 6,0 7:00 13:00 CIR 08.00-14.00 6,0 8:00 14:00 TAM 07.00-13.00 6,0 7:00 13:00 PAC 07.30-15.30 8,0 7:30 15:30",Periodo 1 (Gen-Apr),,,False,,False
ROTA 5_270125-020225 -PISA.pdf,5.0,,lunedì 27 gennaio 2025,CIR,NORMALE,6,14:00,20:00,"VIS 14.00-20.00 6,0 14:00 20:00 CIR 13.00-20.00 7,0 13:00 20:00 MOR 13.00-19.00 6,0 13:00 19:00",Periodo 1 (Gen-Apr),,,False,,False
